SimulationName,Season,EnvType
ExperimentDarling Downs ESiteDalby_GC150MSowingEarlySoilWaterMid,1981,1
ExperimentDarling Downs ESiteDalby_Vert180SowingEarlySoilWaterMid,1981,1
ExperimentDarling Downs ESiteDalby_GC150MSowingEarlySoilWaterHigh,1981,1
ExperimentDarling Downs ESiteDalby_Vert180SowingEarlySoilWaterHigh,1981,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingEarlySoilWaterMid,1981,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingEarlySoilWaterLow,1981,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingEarlySoilWaterHigh,1981,1
ExperimentDarling Downs ESiteMiles_GC120SowingMidSoilWaterHigh,1981,1
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterMid,1981,1
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterHigh,1981,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterLow,1981,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterMid,1981,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterHigh,1981,1
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingLateSoilWaterMid,1981,1
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingLateSoilWaterHigh,1981,1
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingLateSoilWaterHigh,1981,1
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingLateSoilWaterMid,1981,1
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingLateSoilWaterLow,1981,1
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingLateSoilWaterLow,1981,1
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingLateSoilWaterLow,1981,1
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingLateSoilWaterMid,1981,1
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingLateSoilWaterMid,1981,1
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingLateSoilWaterHigh,1981,1
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingLateSoilWaterHigh,1981,1
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingLateSoilWaterLow,1981,1
ExperimentDarling Downs ESiteMiles_GC120SowingLateSoilWaterLow,1981,1
ExperimentDarling Downs ESiteMiles_GC120SowingLateSoilWaterMid,1981,1
ExperimentDarling Downs ESiteMiles_GC120SowingLateSoilWaterHigh,1981,1
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterMid,1981,1
ExperimentDarling Downs ESiteDalby_GC150MSowingLateSoilWaterHigh,1981,1
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterHigh,1981,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingLateSoilWaterLow,1981,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingLateSoilWaterMid,1981,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingLateSoilWaterHigh,1981,1
ExperimentDarling Downs ESiteDalby_Vert180SowingEarlySoilWaterHigh,1982,1
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingEarlySoilWaterLow,1982,1
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingEarlySoilWaterLow,1982,1
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingLateSoilWaterHigh,1982,1
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingLateSoilWaterHigh,1982,1
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingLateSoilWaterMid,1982,1
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingLateSoilWaterHigh,1982,1
ExperimentDarling Downs ESiteMiles_GC120SowingLateSoilWaterHigh,1982,1
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingLateSoilWaterMid,1982,1
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterMid,1982,1
ExperimentDarling Downs ESiteDalby_GC150MSowingLateSoilWaterHigh,1982,1
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterHigh,1982,1
ExperimentDarling Downs ESiteDalby_GC150MSowingLateSoilWaterMid,1982,1
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingLateSoilWaterLow,1982,1
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingLateSoilWaterLow,1982,1
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterLow,1982,1
ExperimentDarling Downs ESiteDalby_GC150MSowingLateSoilWaterLow,1982,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingLateSoilWaterMid,1982,1
ExperimentDarling Downs ESiteMiles_GC120SowingEarlySoilWaterLow,1983,1
ExperimentDarling Downs ESiteMiles_GC120SowingEarlySoilWaterMid,1983,1
ExperimentDarling Downs ESiteMiles_GC120SowingEarlySoilWaterHigh,1983,1
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingEarlySoilWaterMid,1983,1
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingEarlySoilWaterHigh,1983,1
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingEarlySoilWaterHigh,1983,1
ExperimentDarling Downs ESiteDalby_Vert180SowingEarlySoilWaterLow,1983,1
ExperimentDarling Downs ESiteDalby_GC150MSowingEarlySoilWaterMid,1983,1
ExperimentDarling Downs ESiteDalby_Vert180SowingEarlySoilWaterMid,1983,1
ExperimentDarling Downs ESiteDalby_GC150MSowingEarlySoilWaterHigh,1983,1
ExperimentDarling Downs ESiteDalby_Vert180SowingEarlySoilWaterHigh,1983,1
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingEarlySoilWaterMid,1983,1
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingEarlySoilWaterMid,1983,1
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingEarlySoilWaterHigh,1983,1
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingEarlySoilWaterHigh,1983,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingEarlySoilWaterMid,1983,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingEarlySoilWaterLow,1983,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingEarlySoilWaterHigh,1983,1
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingMidSoilWaterMid,1983,1
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingMidSoilWaterMid,1983,1
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingMidSoilWaterHigh,1983,1
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingMidSoilWaterHigh,1983,1
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingMidSoilWaterLow,1983,1
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingMidSoilWaterLow,1983,1
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingMidSoilWaterMid,1983,1
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingMidSoilWaterMid,1983,1
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingMidSoilWaterHigh,1983,1
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingMidSoilWaterHigh,1983,1
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingMidSoilWaterLow,1983,1
ExperimentDarling Downs ESiteMiles_GC120SowingMidSoilWaterMid,1983,1
ExperimentDarling Downs ESiteMiles_GC120SowingMidSoilWaterHigh,1983,1
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingMidSoilWaterLow,1983,1
ExperimentDarling Downs ESiteMiles_GC120SowingMidSoilWaterLow,1983,1
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterMid,1983,1
ExperimentDarling Downs ESiteDalby_GC150MSowingMidSoilWaterMid,1983,1
ExperimentDarling Downs ESiteDalby_GC150MSowingMidSoilWaterHigh,1983,1
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterHigh,1983,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterMid,1983,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterHigh,1983,1
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingLateSoilWaterMid,1983,1
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingLateSoilWaterMid,1983,1
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingLateSoilWaterHigh,1983,1
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingLateSoilWaterHigh,1983,1
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingLateSoilWaterLow,1983,1
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingLateSoilWaterLow,1983,1
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingLateSoilWaterMid,1983,1
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingLateSoilWaterMid,1983,1
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingLateSoilWaterHigh,1983,1
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingLateSoilWaterHigh,1983,1
ExperimentDarling Downs ESiteMiles_GC120SowingLateSoilWaterLow,1983,1
ExperimentDarling Downs ESiteDalby_GC150MSowingLateSoilWaterMid,1983,1
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterMid,1983,1
ExperimentDarling Downs ESiteMiles_GC120SowingLateSoilWaterMid,1983,1
ExperimentDarling Downs ESiteDalby_GC150MSowingLateSoilWaterHigh,1983,1
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterHigh,1983,1
ExperimentDarling Downs ESiteMiles_GC120SowingLateSoilWaterHigh,1983,1
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingLateSoilWaterHigh,1984,1
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingLateSoilWaterHigh,1984,1
ExperimentDarling Downs ESiteMiles_GC120SowingLateSoilWaterHigh,1984,1
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterMid,1984,1
ExperimentDarling Downs ESiteDalby_GC150MSowingLateSoilWaterHigh,1984,1
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterHigh,1984,1
ExperimentDarling Downs ESiteDalby_Vert180SowingEarlySoilWaterHigh,1985,1
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingEarlySoilWaterHigh,1985,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingEarlySoilWaterMid,1985,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingEarlySoilWaterHigh,1985,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterMid,1985,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterHigh,1985,1
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterHigh,1985,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingLateSoilWaterHigh,1985,1
ExperimentDarling Downs ESiteDalby_Vert180SowingEarlySoilWaterMid,1986,1
ExperimentDarling Downs ESiteDalby_GC150MSowingEarlySoilWaterHigh,1986,1
ExperimentDarling Downs ESiteDalby_Vert180SowingEarlySoilWaterHigh,1986,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingEarlySoilWaterHigh,1986,1
ExperimentDarling Downs ESiteMiles_GC120SowingEarlySoilWaterLow,1986,1
ExperimentDarling Downs ESiteMiles_GC120SowingMidSoilWaterHigh,1986,1
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterMid,1986,1
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterHigh,1986,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterHigh,1986,1
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingLateSoilWaterHigh,1986,1
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterHigh,1986,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingLateSoilWaterHigh,1986,1
ExperimentDarling Downs ESiteDalby_Vert180SowingEarlySoilWaterMid,1987,1
ExperimentDarling Downs ESiteDalby_Vert180SowingEarlySoilWaterHigh,1987,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingEarlySoilWaterMid,1987,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingEarlySoilWaterHigh,1987,1
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingMidSoilWaterHigh,1987,1
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterMid,1987,1
ExperimentDarling Downs ESiteDalby_GC150MSowingMidSoilWaterMid,1987,1
ExperimentDarling Downs ESiteDalby_GC150MSowingMidSoilWaterHigh,1987,1
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterHigh,1987,1
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterLow,1987,1
ExperimentDarling Downs ESiteDalby_GC150MSowingMidSoilWaterLow,1987,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterLow,1987,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterMid,1987,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterHigh,1987,1
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingLateSoilWaterMid,1987,1
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingLateSoilWaterHigh,1987,1
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingLateSoilWaterHigh,1987,1
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingLateSoilWaterMid,1987,1
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingLateSoilWaterMid,1987,1
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingLateSoilWaterHigh,1987,1
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingLateSoilWaterHigh,1987,1
ExperimentDarling Downs ESiteMiles_GC120SowingLateSoilWaterLow,1987,1
ExperimentDarling Downs ESiteMiles_GC120SowingLateSoilWaterMid,1987,1
ExperimentDarling Downs ESiteMiles_GC120SowingLateSoilWaterHigh,1987,1
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingLateSoilWaterLow,1987,1
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingLateSoilWaterLow,1987,1
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterLow,1987,1
ExperimentDarling Downs ESiteDalby_GC150MSowingLateSoilWaterLow,1987,1
ExperimentDarling Downs ESiteDalby_GC150MSowingLateSoilWaterMid,1987,1
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterMid,1987,1
ExperimentDarling Downs ESiteDalby_GC150MSowingLateSoilWaterHigh,1987,1
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterHigh,1987,1
ExperimentDarling Downs ESiteDalby_Vert180SowingEarlySoilWaterHigh,1988,1
ExperimentDarling Downs ESiteDalby_Vert180SowingEarlySoilWaterLow,1988,1
ExperimentDarling Downs ESiteMiles_GC120SowingMidSoilWaterHigh,1988,1
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterMid,1988,1
ExperimentDarling Downs ESiteDalby_GC150MSowingMidSoilWaterHigh,1988,1
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterHigh,1988,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterHigh,1988,1
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingLateSoilWaterMid,1988,1
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingLateSoilWaterHigh,1988,1
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingLateSoilWaterHigh,1988,1
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingLateSoilWaterMid,1988,1
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingLateSoilWaterHigh,1988,1
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingLateSoilWaterMid,1988,1
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingLateSoilWaterHigh,1988,1
ExperimentDarling Downs ESiteMiles_GC120SowingLateSoilWaterMid,1988,1
ExperimentDarling Downs ESiteMiles_GC120SowingLateSoilWaterHigh,1988,1
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingLateSoilWaterMid,1988,1
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterLow,1988,1
ExperimentDarling Downs ESiteDalby_GC150MSowingLateSoilWaterLow,1988,1
ExperimentDarling Downs ESiteDalby_GC150MSowingLateSoilWaterMid,1988,1
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterMid,1988,1
ExperimentDarling Downs ESiteDalby_GC150MSowingLateSoilWaterHigh,1988,1
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterHigh,1988,1
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingLateSoilWaterLow,1988,1
ExperimentDarling Downs ESiteMiles_GC120SowingLateSoilWaterLow,1988,1
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingLateSoilWaterLow,1988,1
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingLateSoilWaterLow,1988,1
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingLateSoilWaterLow,1988,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingLateSoilWaterMid,1988,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingLateSoilWaterHigh,1988,1
ExperimentDarling Downs ESiteDalby_Vert180SowingEarlySoilWaterMid,1989,1
ExperimentDarling Downs ESiteDalby_Vert180SowingEarlySoilWaterHigh,1989,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingEarlySoilWaterHigh,1989,1
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingMidSoilWaterMid,1989,1
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingMidSoilWaterHigh,1989,1
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterMid,1989,1
ExperimentDarling Downs ESiteDalby_GC150MSowingMidSoilWaterMid,1989,1
ExperimentDarling Downs ESiteDalby_GC150MSowingMidSoilWaterHigh,1989,1
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterHigh,1989,1
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterLow,1989,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterHigh,1989,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterMid,1989,1
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingLateSoilWaterMid,1989,1
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingLateSoilWaterHigh,1989,1
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingLateSoilWaterHigh,1989,1
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingLateSoilWaterMid,1989,1
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingLateSoilWaterMid,1989,1
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingLateSoilWaterHigh,1989,1
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingLateSoilWaterHigh,1989,1
ExperimentDarling Downs ESiteMiles_GC120SowingLateSoilWaterHigh,1989,1
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterLow,1989,1
ExperimentDarling Downs ESiteDalby_GC150MSowingLateSoilWaterMid,1989,1
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterMid,1989,1
ExperimentDarling Downs ESiteDalby_GC150MSowingLateSoilWaterHigh,1989,1
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterHigh,1989,1
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingLateSoilWaterLow,1989,1
ExperimentDarling Downs ESiteMiles_GC120SowingLateSoilWaterMid,1989,1
ExperimentDarling Downs ESiteDalby_GC150MSowingLateSoilWaterLow,1989,1
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingLateSoilWaterLow,1989,1
ExperimentDarling Downs ESiteMiles_GC120SowingLateSoilWaterLow,1989,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingLateSoilWaterMid,1989,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingLateSoilWaterHigh,1989,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingLateSoilWaterLow,1989,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingEarlySoilWaterHigh,1990,1
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingEarlySoilWaterLow,1990,1
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingEarlySoilWaterLow,1990,1
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingEarlySoilWaterLow,1990,1
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingMidSoilWaterMid,1990,1
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingMidSoilWaterHigh,1990,1
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterMid,1990,1
ExperimentDarling Downs ESiteDalby_GC150MSowingMidSoilWaterMid,1990,1
ExperimentDarling Downs ESiteMiles_GC120SowingMidSoilWaterMid,1990,1
ExperimentDarling Downs ESiteDalby_GC150MSowingMidSoilWaterHigh,1990,1
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterHigh,1990,1
ExperimentDarling Downs ESiteMiles_GC120SowingMidSoilWaterHigh,1990,1
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingMidSoilWaterMid,1990,1
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingMidSoilWaterHigh,1990,1
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingMidSoilWaterHigh,1990,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterLow,1990,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterMid,1990,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterHigh,1990,1
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingLateSoilWaterMid,1990,1
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingLateSoilWaterHigh,1990,1
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterMid,1990,1
ExperimentDarling Downs ESiteDalby_GC150MSowingLateSoilWaterHigh,1990,1
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterHigh,1990,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingLateSoilWaterMid,1990,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingLateSoilWaterHigh,1990,1
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingEarlySoilWaterMid,1991,1
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingEarlySoilWaterHigh,1991,1
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingEarlySoilWaterHigh,1991,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingEarlySoilWaterHigh,1991,1
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingMidSoilWaterMid,1991,1
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingMidSoilWaterMid,1991,1
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingMidSoilWaterHigh,1991,1
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingMidSoilWaterHigh,1991,1
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterMid,1991,1
ExperimentDarling Downs ESiteDalby_GC150MSowingMidSoilWaterMid,1991,1
ExperimentDarling Downs ESiteDalby_GC150MSowingMidSoilWaterHigh,1991,1
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterHigh,1991,1
ExperimentDarling Downs ESiteMiles_GC120SowingMidSoilWaterHigh,1991,1
ExperimentDarling Downs ESiteMiles_GC120SowingMidSoilWaterMid,1991,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterLow,1991,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterMid,1991,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterHigh,1991,1
ExperimentDarling Downs ESiteMiles_GC120SowingMidSoilWaterLow,1991,1
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingLateSoilWaterMid,1991,1
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingLateSoilWaterHigh,1991,1
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingLateSoilWaterHigh,1991,1
ExperimentDarling Downs ESiteMiles_GC120SowingLateSoilWaterHigh,1991,1
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterMid,1991,1
ExperimentDarling Downs ESiteDalby_GC150MSowingLateSoilWaterHigh,1991,1
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterHigh,1991,1
ExperimentDarling Downs ESiteDalby_Vert180SowingEarlySoilWaterHigh,1992,1
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterHigh,1992,1
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingLateSoilWaterHigh,1992,1
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterHigh,1992,1
ExperimentDarling Downs ESiteDalby_Vert180SowingEarlySoilWaterHigh,1993,1
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterMid,1993,1
ExperimentDarling Downs ESiteDalby_GC150MSowingMidSoilWaterHigh,1993,1
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterHigh,1993,1
ExperimentDarling Downs ESiteDalby_GC150MSowingMidSoilWaterMid,1993,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterMid,1993,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterHigh,1993,1
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingMidSoilWaterLow,1993,1
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingLateSoilWaterMid,1993,1
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingLateSoilWaterMid,1993,1
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingLateSoilWaterHigh,1993,1
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingLateSoilWaterHigh,1993,1
ExperimentDarling Downs ESiteMiles_GC120SowingLateSoilWaterLow,1993,1
ExperimentDarling Downs ESiteMiles_GC120SowingLateSoilWaterMid,1993,1
ExperimentDarling Downs ESiteMiles_GC120SowingLateSoilWaterHigh,1993,1
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingLateSoilWaterMid,1993,1
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingLateSoilWaterHigh,1993,1
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterLow,1993,1
ExperimentDarling Downs ESiteDalby_GC150MSowingLateSoilWaterLow,1993,1
ExperimentDarling Downs ESiteDalby_GC150MSowingLateSoilWaterMid,1993,1
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterMid,1993,1
ExperimentDarling Downs ESiteDalby_GC150MSowingLateSoilWaterHigh,1993,1
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterHigh,1993,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingLateSoilWaterLow,1993,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingLateSoilWaterMid,1993,1
ExperimentDarling Downs ESitePittsworth_GC150MSowingLateSoilWaterHigh,1993,1
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingMidSoilWaterMid,1994,1
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingMidSoilWaterHigh,1994,1
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingMidSoilWaterHigh,1994,1
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingMidSoilWaterMid,1994,1
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingMidSoilWaterHigh,1994,1
ExperimentDarling Downs ESiteMiles_GC120SowingMidSoilWaterMid,1994,1
