SimulationName,Season,EnvType
ExperimentDarling Downs ESitePittsworth_GC150MSowingEarlySoilWaterHigh,1904,2
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterMid,1904,2
ExperimentDarling Downs ESiteDalby_GC150MSowingMidSoilWaterHigh,1904,2
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterHigh,1904,2
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterMid,1904,2
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingLateSoilWaterHigh,1904,2
ExperimentDarling Downs ESitePittsworth_GC150MSowingLateSoilWaterLow,1904,2
ExperimentDarling Downs ESiteMiles_GC120SowingEarlySoilWaterHigh,1905,2
ExperimentDarling Downs ESiteDalby_GC150MSowingEarlySoilWaterMid,1905,2
ExperimentDarling Downs ESiteDalby_GC150MSowingEarlySoilWaterHigh,1905,2
ExperimentDarling Downs ESitePittsworth_GC150MSowingEarlySoilWaterMid,1905,2
ExperimentDarling Downs ESitePittsworth_GC150MSowingEarlySoilWaterHigh,1905,2
ExperimentDarling Downs ESiteDalby_GC150MSowingEarlySoilWaterLow,1905,2
ExperimentDarling Downs ESitePittsworth_GC150MSowingEarlySoilWaterLow,1905,2
ExperimentDarling Downs ESiteDalby_GC150MSowingMidSoilWaterLow,1905,2
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingLateSoilWaterLow,1905,2
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingLateSoilWaterLow,1905,2
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingLateSoilWaterMid,1905,2
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingLateSoilWaterHigh,1905,2
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingLateSoilWaterHigh,1905,2
ExperimentDarling Downs ESitePittsworth_GC150MSowingLateSoilWaterLow,1905,2
ExperimentDarling Downs ESitePittsworth_GC150MSowingLateSoilWaterMid,1905,2
ExperimentDarling Downs ESitePittsworth_GC150MSowingLateSoilWaterHigh,1905,2
ExperimentDarling Downs ESiteMiles_GC120SowingEarlySoilWaterMid,1906,2
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingEarlySoilWaterHigh,1906,2
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingEarlySoilWaterMid,1906,2
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingEarlySoilWaterHigh,1906,2
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingEarlySoilWaterMid,1906,2
ExperimentDarling Downs ESitePittsworth_GC150MSowingEarlySoilWaterLow,1906,2
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingMidSoilWaterMid,1906,2
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingMidSoilWaterHigh,1906,2
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingMidSoilWaterHigh,1906,2
ExperimentDarling Downs ESiteMiles_GC120SowingMidSoilWaterMid,1906,2
ExperimentDarling Downs ESiteMiles_GC120SowingMidSoilWaterHigh,1906,2
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterLow,1906,2
ExperimentDarling Downs ESiteDalby_GC150MSowingMidSoilWaterLow,1906,2
ExperimentDarling Downs ESiteDalby_GC150MSowingMidSoilWaterMid,1906,2
ExperimentDarling Downs ESiteDalby_GC150MSowingMidSoilWaterHigh,1906,2
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingMidSoilWaterMid,1906,2
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingMidSoilWaterMid,1906,2
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingMidSoilWaterHigh,1906,2
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingMidSoilWaterHigh,1906,2
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterMid,1906,2
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterHigh,1906,2
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingLateSoilWaterMid,1906,2
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingLateSoilWaterHigh,1906,2
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingLateSoilWaterHigh,1906,2
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingLateSoilWaterMid,1906,2
ExperimentDarling Downs ESiteMiles_GC120SowingLateSoilWaterHigh,1906,2
ExperimentDarling Downs ESiteMiles_GC120SowingLateSoilWaterMid,1906,2
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterMid,1906,2
ExperimentDarling Downs ESiteDalby_GC150MSowingLateSoilWaterHigh,1906,2
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingLateSoilWaterMid,1906,2
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingLateSoilWaterLow,1906,2
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingLateSoilWaterLow,1906,2
ExperimentDarling Downs ESitePittsworth_GC150MSowingLateSoilWaterLow,1906,2
ExperimentDarling Downs ESiteDalby_Vert180SowingEarlySoilWaterMid,1907,2
ExperimentDarling Downs ESiteDalby_GC150MSowingEarlySoilWaterHigh,1907,2
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingEarlySoilWaterHigh,1907,2
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingEarlySoilWaterHigh,1907,2
ExperimentDarling Downs ESitePittsworth_GC150MSowingEarlySoilWaterMid,1907,2
ExperimentDarling Downs ESitePittsworth_GC150MSowingEarlySoilWaterHigh,1907,2
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingMidSoilWaterHigh,1907,2
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingLateSoilWaterLow,1907,2
ExperimentDarling Downs ESiteDalby_GC150MSowingLateSoilWaterLow,1907,2
ExperimentDarling Downs ESiteMiles_GC120SowingLateSoilWaterLow,1907,2
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingLateSoilWaterLow,1907,2
ExperimentDarling Downs ESiteDalby_Vert180SowingEarlySoilWaterHigh,1908,2
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingMidSoilWaterMid,1908,2
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingMidSoilWaterHigh,1908,2
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingMidSoilWaterMid,1908,2
ExperimentDarling Downs ESiteMiles_GC120SowingMidSoilWaterMid,1908,2
ExperimentDarling Downs ESiteMiles_GC120SowingMidSoilWaterHigh,1908,2
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterHigh,1908,2
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterLow,1908,2
ExperimentDarling Downs ESiteDalby_GC150MSowingMidSoilWaterLow,1908,2
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterLow,1908,2
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingLateSoilWaterMid,1908,2
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingLateSoilWaterHigh,1908,2
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingLateSoilWaterHigh,1908,2
ExperimentDarling Downs ESitePittsworth_GC150MSowingLateSoilWaterMid,1908,2
ExperimentDarling Downs ESitePittsworth_GC150MSowingLateSoilWaterHigh,1908,2
ExperimentDarling Downs ESitePittsworth_GC150MSowingLateSoilWaterLow,1908,2
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingLateSoilWaterLow,1908,2
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingLateSoilWaterLow,1908,2
ExperimentDarling Downs ESiteMiles_GC120SowingEarlySoilWaterHigh,1909,2
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingEarlySoilWaterMid,1909,2
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingEarlySoilWaterHigh,1909,2
ExperimentDarling Downs ESiteDalby_Vert180SowingEarlySoilWaterMid,1909,2
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingEarlySoilWaterMid,1909,2
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingMidSoilWaterMid,1909,2
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingMidSoilWaterMid,1909,2
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingMidSoilWaterHigh,1909,2
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingMidSoilWaterMid,1909,2
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingMidSoilWaterMid,1909,2
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingMidSoilWaterHigh,1909,2
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingMidSoilWaterHigh,1909,2
ExperimentDarling Downs ESiteDalby_GC150MSowingMidSoilWaterLow,1909,2
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingMidSoilWaterLow,1909,2
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterLow,1909,2
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingLateSoilWaterLow,1909,2
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingLateSoilWaterLow,1909,2
ExperimentDarling Downs ESiteMiles_GC120SowingLateSoilWaterLow,1909,2
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingLateSoilWaterMid,1909,2
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingLateSoilWaterLow,1909,2
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingLateSoilWaterLow,1909,2
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterLow,1909,2
ExperimentDarling Downs ESitePittsworth_GC150MSowingLateSoilWaterMid,1909,2
ExperimentDarling Downs ESitePittsworth_GC150MSowingLateSoilWaterHigh,1909,2
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingEarlySoilWaterHigh,1910,2
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingEarlySoilWaterHigh,1910,2
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingMidSoilWaterLow,1910,2
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingMidSoilWaterLow,1910,2
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingLateSoilWaterMid,1910,2
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingLateSoilWaterHigh,1910,2
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingLateSoilWaterMid,1910,2
ExperimentDarling Downs ESiteMiles_GC120SowingLateSoilWaterMid,1910,2
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingLateSoilWaterLow,1910,2
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingLateSoilWaterLow,1910,2
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterLow,1910,2
ExperimentDarling Downs ESiteDalby_GC150MSowingLateSoilWaterLow,1910,2
ExperimentDarling Downs ESitePittsworth_GC150MSowingLateSoilWaterLow,1910,2
ExperimentDarling Downs ESitePittsworth_GC150MSowingLateSoilWaterMid,1910,2
ExperimentDarling Downs ESitePittsworth_GC150MSowingLateSoilWaterHigh,1910,2
ExperimentDarling Downs ESiteDalby_Vert180SowingEarlySoilWaterHigh,1911,2
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterHigh,1911,2
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingLateSoilWaterHigh,1911,2
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingLateSoilWaterHigh,1911,2
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingLateSoilWaterMid,1911,2
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingLateSoilWaterHigh,1911,2
ExperimentDarling Downs ESiteMiles_GC120SowingLateSoilWaterHigh,1911,2
ExperimentDarling Downs ESiteDalby_GC150MSowingLateSoilWaterMid,1911,2
ExperimentDarling Downs ESitePittsworth_GC150MSowingLateSoilWaterLow,1911,2
ExperimentDarling Downs ESiteMiles_GC120SowingEarlySoilWaterHigh,1912,2
ExperimentDarling Downs ESitePittsworth_GC150MSowingEarlySoilWaterHigh,1912,2
ExperimentDarling Downs ESitePittsworth_GC150MSowingEarlySoilWaterMid,1912,2
ExperimentDarling Downs ESiteDalby_Vert180SowingEarlySoilWaterLow,1912,2
ExperimentDarling Downs ESiteDalby_GC150MSowingEarlySoilWaterLow,1912,2
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterMid,1912,2
ExperimentDarling Downs ESiteDalby_GC150MSowingMidSoilWaterHigh,1912,2
ExperimentDarling Downs ESiteDalby_GC150MSowingMidSoilWaterMid,1912,2
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterMid,1912,2
ExperimentDarling Downs ESiteMiles_GC120SowingLateSoilWaterMid,1912,2
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingLateSoilWaterMid,1912,2
ExperimentDarling Downs ESiteDalby_GC150MSowingLateSoilWaterMid,1912,2
ExperimentDarling Downs ESiteDalby_GC150MSowingLateSoilWaterHigh,1912,2
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingLateSoilWaterLow,1912,2
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingLateSoilWaterLow,1912,2
ExperimentDarling Downs ESitePittsworth_GC150MSowingLateSoilWaterHigh,1912,2
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingLateSoilWaterLow,1912,2
ExperimentDarling Downs ESitePittsworth_GC150MSowingLateSoilWaterLow,1912,2
ExperimentDarling Downs ESiteDalby_Vert180SowingEarlySoilWaterLow,1913,2
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterHigh,1913,2
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterHigh,1913,2
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingLateSoilWaterLow,1913,2
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingLateSoilWaterMid,1913,2
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingLateSoilWaterLow,1913,2
ExperimentDarling Downs ESiteDalby_GC150MSowingLateSoilWaterMid,1913,2
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingLateSoilWaterLow,1913,2
ExperimentDarling Downs ESitePittsworth_GC150MSowingLateSoilWaterLow,1913,2
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingEarlySoilWaterHigh,1914,2
ExperimentDarling Downs ESiteDalby_Vert180SowingEarlySoilWaterHigh,1914,2
ExperimentDarling Downs ESitePittsworth_GC150MSowingEarlySoilWaterHigh,1914,2
ExperimentDarling Downs ESitePittsworth_GC150MSowingEarlySoilWaterMid,1914,2
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterHigh,1914,2
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterHigh,1914,2
ExperimentDarling Downs ESiteMiles_GC120SowingMidSoilWaterHigh,1915,2
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterMid,1915,2
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterHigh,1915,2
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterMid,1915,2
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterHigh,1915,2
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingLateSoilWaterHigh,1915,2
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingLateSoilWaterHigh,1915,2
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingLateSoilWaterMid,1915,2
ExperimentDarling Downs ESiteMiles_GC120SowingEarlySoilWaterLow,1916,2
ExperimentDarling Downs ESiteMiles_GC120SowingEarlySoilWaterMid,1916,2
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingEarlySoilWaterLow,1916,2
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingEarlySoilWaterMid,1916,2
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingEarlySoilWaterHigh,1916,2
ExperimentDarling Downs ESiteDalby_Vert180SowingEarlySoilWaterLow,1916,2
ExperimentDarling Downs ESiteDalby_GC150MSowingEarlySoilWaterLow,1916,2
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingEarlySoilWaterMid,1916,2
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingEarlySoilWaterMid,1916,2
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingEarlySoilWaterHigh,1916,2
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingEarlySoilWaterHigh,1916,2
ExperimentDarling Downs ESiteMiles_GC120SowingMidSoilWaterLow,1916,2
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingMidSoilWaterLow,1916,2
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingMidSoilWaterLow,1916,2
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingLateSoilWaterMid,1916,2
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingLateSoilWaterHigh,1916,2
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingLateSoilWaterLow,1916,2
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingLateSoilWaterMid,1916,2
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingLateSoilWaterHigh,1916,2
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterLow,1916,2
ExperimentDarling Downs ESiteDalby_GC150MSowingLateSoilWaterLow,1916,2
ExperimentDarling Downs ESitePittsworth_GC150MSowingLateSoilWaterMid,1916,2
ExperimentDarling Downs ESitePittsworth_GC150MSowingLateSoilWaterHigh,1916,2
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingEarlySoilWaterMid,1917,2
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingEarlySoilWaterHigh,1917,2
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingMidSoilWaterMid,1917,2
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingMidSoilWaterMid,1917,2
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingMidSoilWaterHigh,1917,2
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingMidSoilWaterLow,1917,2
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingMidSoilWaterMid,1917,2
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingMidSoilWaterMid,1917,2
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingMidSoilWaterHigh,1917,2
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingMidSoilWaterHigh,1917,2
ExperimentDarling Downs ESiteMiles_GC120SowingMidSoilWaterLow,1917,2
ExperimentDarling Downs ESiteDalby_GC150MSowingMidSoilWaterLow,1917,2
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterLow,1917,2
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingLateSoilWaterMid,1917,2
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingLateSoilWaterHigh,1917,2
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingLateSoilWaterHigh,1917,2
ExperimentDarling Downs ESiteMiles_GC120SowingLateSoilWaterMid,1917,2
ExperimentDarling Downs ESiteDalby_GC150MSowingLateSoilWaterMid,1917,2
ExperimentDarling Downs ESitePittsworth_GC150MSowingLateSoilWaterMid,1917,2
ExperimentDarling Downs ESitePittsworth_GC150MSowingLateSoilWaterHigh,1917,2
ExperimentDarling Downs ESiteDalby_Vert180SowingEarlySoilWaterHigh,1918,2
ExperimentDarling Downs ESitePittsworth_GC150MSowingEarlySoilWaterHigh,1918,2
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterHigh,1918,2
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingMidSoilWaterMid,1918,2
ExperimentDarling Downs ESiteMiles_GC120SowingMidSoilWaterLow,1918,2
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingMidSoilWaterLow,1918,2
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingLateSoilWaterHigh,1918,2
ExperimentDarling Downs ESiteDalby_GC150MSowingLateSoilWaterMid,1918,2
ExperimentDarling Downs ESitePittsworth_GC150MSowingLateSoilWaterLow,1918,2
ExperimentDarling Downs ESiteDalby_Vert180SowingEarlySoilWaterHigh,1919,2
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingMidSoilWaterHigh,1919,2
ExperimentDarling Downs ESiteMiles_GC120SowingMidSoilWaterHigh,1919,2
ExperimentDarling Downs ESiteDalby_GC150MSowingMidSoilWaterMid,1919,2
ExperimentDarling Downs ESiteDalby_GC150MSowingMidSoilWaterHigh,1919,2
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingMidSoilWaterMid,1919,2
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingMidSoilWaterHigh,1919,2
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterMid,1919,2
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingLateSoilWaterHigh,1919,2
ExperimentDarling Downs ESiteDalby_GC150MSowingLateSoilWaterHigh,1919,2
ExperimentDarling Downs ESitePittsworth_GC150MSowingLateSoilWaterMid,1919,2
ExperimentDarling Downs ESitePittsworth_GC150MSowingLateSoilWaterHigh,1919,2
ExperimentDarling Downs ESitePittsworth_GC150MSowingLateSoilWaterLow,1919,2
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingEarlySoilWaterHigh,1920,2
ExperimentDarling Downs ESiteDalby_Vert180SowingEarlySoilWaterMid,1920,2
ExperimentDarling Downs ESiteDalby_GC150MSowingEarlySoilWaterHigh,1920,2
ExperimentDarling Downs ESiteDalby_Vert180SowingEarlySoilWaterHigh,1920,2
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingEarlySoilWaterMid,1920,2
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingEarlySoilWaterHigh,1920,2
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingEarlySoilWaterHigh,1920,2
ExperimentDarling Downs ESitePittsworth_GC150MSowingEarlySoilWaterMid,1920,2
ExperimentDarling Downs ESitePittsworth_GC150MSowingEarlySoilWaterHigh,1920,2
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterMid,1920,2
ExperimentDarling Downs ESiteDalby_GC150MSowingMidSoilWaterHigh,1920,2
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterMid,1920,2
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingLateSoilWaterMid,1920,2
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingLateSoilWaterLow,1920,2
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingLateSoilWaterMid,1920,2
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingLateSoilWaterMid,1920,2
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingLateSoilWaterHigh,1920,2
ExperimentDarling Downs ESiteMiles_GC120SowingLateSoilWaterMid,1920,2
ExperimentDarling Downs ESiteMiles_GC120SowingLateSoilWaterHigh,1920,2
ExperimentDarling Downs ESiteDalby_GC150MSowingLateSoilWaterMid,1920,2
ExperimentDarling Downs ESiteDalby_GC150MSowingLateSoilWaterHigh,1920,2
ExperimentDarling Downs ESitePittsworth_GC150MSowingLateSoilWaterMid,1920,2
ExperimentDarling Downs ESitePittsworth_GC150MSowingLateSoilWaterHigh,1920,2
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingEarlySoilWaterMid,1921,2
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingEarlySoilWaterHigh,1921,2
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingEarlySoilWaterMid,1921,2
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingEarlySoilWaterLow,1921,2
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingEarlySoilWaterLow,1921,2
ExperimentDarling Downs ESitePittsworth_GC150MSowingEarlySoilWaterMid,1921,2
ExperimentDarling Downs ESitePittsworth_GC150MSowingEarlySoilWaterLow,1921,2
