SimulationName,Season,EnvType
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingEarlySoilWaterLow,1913,4
ExperimentDarling Downs ESiteDalby_GC150MSowingEarlySoilWaterMid,1913,4
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingMidSoilWaterMid,1913,4
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterLow,1913,4
ExperimentDarling Downs ESiteMiles_GC120SowingEarlySoilWaterLow,1914,4
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingEarlySoilWaterLow,1914,4
ExperimentDarling Downs ESiteDalby_Vert180SowingEarlySoilWaterLow,1914,4
ExperimentDarling Downs ESiteDalby_GC150MSowingEarlySoilWaterLow,1914,4
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingEarlySoilWaterLow,1914,4
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingMidSoilWaterMid,1914,4
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingMidSoilWaterLow,1914,4
ExperimentDarling Downs ESiteMiles_GC120SowingMidSoilWaterHigh,1914,4
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingMidSoilWaterMid,1914,4
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingMidSoilWaterMid,1914,4
ExperimentDarling Downs ESiteDalby_GC150MSowingMidSoilWaterLow,1914,4
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingMidSoilWaterHigh,1914,4
ExperimentDarling Downs ESiteMiles_GC120SowingMidSoilWaterMid,1914,4
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterLow,1914,4
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterLow,1914,4
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingMidSoilWaterLow,1914,4
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingLateSoilWaterHigh,1914,4
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingLateSoilWaterMid,1914,4
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingLateSoilWaterMid,1914,4
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingLateSoilWaterMid,1914,4
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingLateSoilWaterHigh,1914,4
ExperimentDarling Downs ESiteMiles_GC120SowingLateSoilWaterMid,1914,4
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingLateSoilWaterMid,1914,4
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingLateSoilWaterHigh,1914,4
ExperimentDarling Downs ESiteDalby_GC150MSowingLateSoilWaterLow,1914,4
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingLateSoilWaterLow,1914,4
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterLow,1914,4
ExperimentDarling Downs ESiteMiles_GC120SowingLateSoilWaterLow,1914,4
ExperimentDarling Downs ESitePittsworth_GC150MSowingLateSoilWaterLow,1914,4
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingLateSoilWaterLow,1914,4
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingEarlySoilWaterLow,1915,4
ExperimentDarling Downs ESiteMiles_GC120SowingEarlySoilWaterMid,1915,4
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingEarlySoilWaterMid,1915,4
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingEarlySoilWaterMid,1915,4
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingEarlySoilWaterLow,1915,4
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingMidSoilWaterHigh,1915,4
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingMidSoilWaterMid,1915,4
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingMidSoilWaterMid,1915,4
ExperimentDarling Downs ESiteMiles_GC120SowingMidSoilWaterLow,1915,4
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingMidSoilWaterLow,1917,4
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingMidSoilWaterLow,1917,4
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingLateSoilWaterLow,1917,4
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingLateSoilWaterLow,1917,4
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingLateSoilWaterLow,1917,4
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingLateSoilWaterLow,1917,4
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterLow,1917,4
ExperimentDarling Downs ESiteDalby_GC150MSowingLateSoilWaterLow,1917,4
ExperimentDarling Downs ESitePittsworth_GC150MSowingLateSoilWaterLow,1917,4
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingEarlySoilWaterHigh,1918,4
ExperimentDarling Downs ESiteMiles_GC120SowingEarlySoilWaterHigh,1918,4
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingEarlySoilWaterLow,1918,4
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingEarlySoilWaterMid,1918,4
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingEarlySoilWaterHigh,1918,4
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingEarlySoilWaterHigh,1918,4
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingEarlySoilWaterMid,1918,4
ExperimentDarling Downs ESiteMiles_GC120SowingEarlySoilWaterMid,1918,4
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingEarlySoilWaterMid,1918,4
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingMidSoilWaterHigh,1918,4
ExperimentDarling Downs ESiteDalby_GC150MSowingMidSoilWaterMid,1918,4
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingMidSoilWaterMid,1918,4
ExperimentDarling Downs ESiteMiles_GC120SowingMidSoilWaterHigh,1918,4
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingMidSoilWaterHigh,1918,4
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingMidSoilWaterMid,1918,4
ExperimentDarling Downs ESiteMiles_GC120SowingMidSoilWaterMid,1918,4
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingMidSoilWaterLow,1918,4
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingMidSoilWaterMid,1918,4
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingMidSoilWaterHigh,1918,4
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingLateSoilWaterMid,1918,4
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingLateSoilWaterLow,1918,4
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingLateSoilWaterLow,1918,4
ExperimentDarling Downs ESiteMiles_GC120SowingLateSoilWaterLow,1918,4
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingLateSoilWaterLow,1918,4
ExperimentDarling Downs ESiteMiles_GC120SowingMidSoilWaterLow,1919,4
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingMidSoilWaterLow,1919,4
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingMidSoilWaterLow,1919,4
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterLow,1919,4
ExperimentDarling Downs ESiteDalby_GC150MSowingLateSoilWaterLow,1919,4
ExperimentDarling Downs ESiteMiles_GC120SowingLateSoilWaterLow,1919,4
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingLateSoilWaterLow,1919,4
ExperimentDarling Downs ESiteMiles_GC120SowingMidSoilWaterLow,1920,4
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingMidSoilWaterMid,1920,4
ExperimentDarling Downs ESiteDalby_GC150MSowingMidSoilWaterLow,1920,4
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterLow,1920,4
ExperimentDarling Downs ESiteDalby_GC150MSowingLateSoilWaterLow,1920,4
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingLateSoilWaterMid,1921,4
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingLateSoilWaterLow,1921,4
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingLateSoilWaterLow,1921,4
ExperimentDarling Downs ESiteMiles_GC120SowingLateSoilWaterLow,1921,4
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterLow,1921,4
ExperimentDarling Downs ESiteDalby_GC150MSowingLateSoilWaterLow,1921,4
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingLateSoilWaterLow,1921,4
ExperimentDarling Downs ESitePittsworth_GC150MSowingLateSoilWaterLow,1921,4
ExperimentDarling Downs ESiteDalby_GC150MSowingEarlySoilWaterMid,1922,4
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingEarlySoilWaterLow,1922,4
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingEarlySoilWaterMid,1922,4
ExperimentDarling Downs ESiteDalby_Vert180SowingEarlySoilWaterLow,1922,4
ExperimentDarling Downs ESiteDalby_GC150MSowingEarlySoilWaterLow,1922,4
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingEarlySoilWaterLow,1922,4
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingMidSoilWaterHigh,1922,4
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingMidSoilWaterMid,1922,4
ExperimentDarling Downs ESiteMiles_GC120SowingMidSoilWaterLow,1922,4
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingMidSoilWaterMid,1922,4
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingMidSoilWaterMid,1922,4
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingMidSoilWaterMid,1922,4
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingMidSoilWaterLow,1922,4
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingMidSoilWaterHigh,1922,4
ExperimentDarling Downs ESiteDalby_GC150MSowingMidSoilWaterLow,1922,4
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterLow,1922,4
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingMidSoilWaterLow,1922,4
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingLateSoilWaterHigh,1922,4
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingLateSoilWaterMid,1922,4
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingLateSoilWaterMid,1922,4
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingLateSoilWaterMid,1922,4
ExperimentDarling Downs ESiteMiles_GC120SowingLateSoilWaterLow,1922,4
ExperimentDarling Downs ESiteDalby_GC150MSowingLateSoilWaterMid,1922,4
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingLateSoilWaterHigh,1922,4
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingLateSoilWaterLow,1922,4
ExperimentDarling Downs ESiteMiles_GC120SowingLateSoilWaterMid,1922,4
ExperimentDarling Downs ESiteDalby_GC150MSowingLateSoilWaterLow,1922,4
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingLateSoilWaterLow,1922,4
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingLateSoilWaterLow,1922,4
ExperimentDarling Downs ESitePittsworth_GC150MSowingLateSoilWaterLow,1922,4
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingMidSoilWaterLow,1924,4
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingMidSoilWaterLow,1924,4
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingMidSoilWaterLow,1924,4
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingMidSoilWaterLow,1924,4
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingLateSoilWaterMid,1924,4
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingLateSoilWaterLow,1924,4
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingLateSoilWaterLow,1924,4
ExperimentDarling Downs ESiteMiles_GC120SowingLateSoilWaterLow,1924,4
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingEarlySoilWaterLow,1925,4
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingEarlySoilWaterLow,1925,4
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingMidSoilWaterLow,1925,4
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingMidSoilWaterLow,1925,4
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingMidSoilWaterLow,1925,4
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterLow,1925,4
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingMidSoilWaterLow,1925,4
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingLateSoilWaterMid,1925,4
ExperimentDarling Downs ESiteMiles_GC120SowingLateSoilWaterLow,1925,4
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingLateSoilWaterLow,1925,4
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingLateSoilWaterLow,1925,4
ExperimentDarling Downs ESitePittsworth_GC150MSowingLateSoilWaterLow,1925,4
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingLateSoilWaterLow,1925,4
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingEarlySoilWaterMid,1926,4
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingMidSoilWaterLow,1926,4
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingLateSoilWaterLow,1926,4
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingEarlySoilWaterMid,1928,4
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingEarlySoilWaterLow,1928,4
ExperimentDarling Downs ESiteMiles_GC120SowingEarlySoilWaterMid,1928,4
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingEarlySoilWaterHigh,1928,4
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingEarlySoilWaterMid,1928,4
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingEarlySoilWaterHigh,1928,4
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingEarlySoilWaterMid,1928,4
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingMidSoilWaterMid,1928,4
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingMidSoilWaterHigh,1928,4
ExperimentDarling Downs ESiteMiles_GC120SowingMidSoilWaterLow,1928,4
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingEarlySoilWaterHigh,1929,4
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingEarlySoilWaterMid,1929,4
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingEarlySoilWaterLow,1929,4
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingEarlySoilWaterMid,1929,4
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingEarlySoilWaterLow,1929,4
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingMidSoilWaterLow,1929,4
